nN,AATS8dv,AATS5d,AATS1Z,AATS5Z,AATS8Z,AATS1m,AATS5m,AATS8m,AATS0v,AATS5v,AATS8v,AATS3p,AATS4p,AATS5p,AATS8p,GATS3s,BertzCT,nBondsT,PNSA1,C1SP1,MZ,Mm,Mv,Mp,NtsC,NtN,NaaN,NaasN,StsC,StN,SaaN,SaasN,ETA_beta,ETA_beta_ns,MIC1,MIC2,MIC3,MIC4,MIC5,PEOE_VSA3,PEOE_VSA4,SMR_VSA2,SMR_VSA3,MID_N,AMID_N,piPC7,n5aRing,n5aHRing,AMW
2.0,3.925,3.0093457943925235,26.47826086956522,17.14018691588785,15.8125,101.40417304347834,62.417806822429895,56.49942105000001,236.4103746995297,191.2490248164268,169.3288914383425,1.5716692226295002,1.4547904627459307,1.3833185387568223,1.2324201231948,1.106563267813268,972.0347301021392,0.0,161.66803396145468,0.0,0.682170542635659,0.6474200974687931,0.6636459227772544,0.6963970756162096,0.0,0.0,1.0,1.0,0.0,0.0,4.185719636237313,2.024558531746032,35.75,19.0,31.50803370808232,38.84924242207331,40.48226567788726,41.27328893370122,41.83194009649193,4.9839785209472085,0.0,0.0,9.551078168738565,4.227285407171344,0.1690914162868537,7.000555208470086,2.0,2.0,7.770505638046524
3.0,5.274193548387097,3.272727272727273,28.414634146341463,19.89772727272728,17.43548387096774,110.04774094720004,74.05678891858182,63.88677930611612,247.322229810444,204.40079306748663,172.18870396626932,1.5465102816018608,1.4400304512372526,1.413838463544159,1.220979166376435,1.0545875480698388,961.7789378545896,0.0,208.32486136641683,0.0,0.7368421052631581,0.7084019543488642,0.6879694259054923,0.7068405609832968,0.0,0.0,2.0,1.0,0.0,0.0,8.231833266874753,1.6827217970521542,35.0,19.0,35.34109536691341,43.88978243518403,44.5264140141314,44.5264140141314,44.5264140141314,14.056196503767213,5.098681808301038,0.0,14.76446326439343,6.249413227451107,0.2603922178104628,6.974062255012409,2.0,2.0,8.502815918631592
3.0,3.6684587813620073,3.272727272727273,29.585365853658537,20.443181818181817,20.91935483870968,114.86725629268297,76.3022449318182,77.69975225806452,255.92557067178467,206.5390781275715,185.2385073370568,1.6425258522094557,1.4960628659269075,1.4446385771805228,1.4158330386022415,1.1256255072000818,961.7789378545896,0.0,239.1546242352739,0.0,0.7719298245614037,0.7444469762366952,0.6996615638424372,0.7324157264418535,0.0,0.0,2.0,1.0,0.0,0.0,8.340608129700541,1.7620868764172335,35.0,19.0,37.6135860835901,46.16227315186072,46.79890473080809,46.79890473080809,46.79890473080809,9.665781456092391,5.098681808301038,0.0,14.76446326439343,6.249413227451107,0.2603922178104628,6.974062255012409,2.0,2.0,8.923090904421064
3.0,4.373333333333333,3.0485436893203883,27.22222222222222,17.815533980582526,16.773333333333333,104.54259555555562,65.32222137864078,60.47333754666668,237.00856283621908,189.7483958130277,172.92144575490332,1.5742592112684166,1.4485018794602165,1.351377346611456,1.2420455390651468,1.116159485642801,975.0077817422948,0.0,175.38661367168254,0.0,0.6984126984126985,0.6647933838425887,0.6672339129423396,0.6953447533504421,0.0,0.0,2.0,1.0,0.0,0.0,8.380047001442655,1.7745585317460315,35.75,19.0,32.23083482238964,39.6308070154998,41.30271177740456,42.112568920261694,42.68452130121408,9.665781456092391,5.098681808301038,0.0,14.76446326439343,6.251367878254332,0.2500547151301732,7.000555208470086,2.0,2.0,7.979214081047631
4.0,5.515151515151516,3.2527472527472527,28.30952380952381,19.65934065934066,18.01515151515152,109.43499419047625,72.85217487912087,65.96991290909095,253.53927697655743,204.7461824181276,188.39588825656773,1.6179014007968764,1.4699624733586925,1.4239608724383075,1.3598730232324088,0.7871886269991832,1043.4200575751202,1.0,211.492087498656,1.0,0.7350427350427352,0.7052232035164346,0.6988268487059448,0.7226946414862585,1.0,1.0,2.0,1.0,2.1296931204099385,9.004818749279913,8.318634964405618,1.732466695011338,38.0,21.5,35.69696747687237,44.02645744082835,44.64676513313606,44.64676513313606,44.64676513313606,9.665781456092391,10.360573363039524,5.261891554738487,14.76446326439343,7.986727937201767,0.3194691174880706,7.051524128623779,2.0,2.0,8.464401940717961
4.0,7.142857142857143,3.234042553191489,29.41860465116279,19.861702127659573,20.84285714285714,113.9581772325582,73.46682581914894,77.5705110857143,247.432411356628,201.78688165055905,185.44563617027703,1.5671015595728552,1.4148424042067476,1.3844930503817658,1.2592963359048428,0.5930510527549046,1054.696833236214,0.0,223.3868748367084,0.0,0.7583333333333333,0.7291940721005745,0.6920961327091392,0.703639251497006,0.0,0.0,2.0,1.0,0.0,0.0,8.220891908850064,1.6489207766439908,38.0,20.5,37.76543304994511,45.8866857648022,46.4914857648022,46.4914857648022,46.4914857648022,9.665781456092391,5.098681808301038,0.0,14.76446326439343,8.269938866890483,0.3180745718034801,7.051524128623779,2.0,2.0,8.752537623200011
3.0,3.121621621621621,3.1237113402061856,26.477272727272727,18.11340206185567,14.608108108108109,101.46256688636367,66.75762240206186,50.81925308108108,237.51143566236203,192.450228709417,169.11749826091022,1.5771444626417297,1.393682664290253,1.3637608778451549,1.276640625018094,1.1377872540101337,956.1269651251232,0.0,177.74398220307313,0.0,0.6829268292682927,0.6485193450718956,0.66607378632101,0.7005912224331825,0.0,0.0,2.0,1.0,0.0,0.0,8.399657340948828,1.8051707766439908,34.25,18.5,32.22945138722797,39.73627768776801,41.39978988288996,41.49813134630458,41.49813134630458,9.665781456092391,5.098681808301038,0.0,14.76446326439343,6.249413227451107,0.2603922178104628,6.974062255012409,2.0,2.0,7.783709189853672
4.0,5.683333333333334,3.4177215189873418,29.0,21.16455696202532,18.3,112.40798705128206,78.88004997468354,66.95462863333333,261.1763169854041,217.01052413255908,189.5031696496549,1.594341912237782,1.4399617061804586,1.4820586961220377,1.3604888848940166,0.8625558545140056,1027.2642678096463,1.0,231.8408539615245,1.0,0.7592592592592593,0.7315516332250991,0.7142338693262772,0.7329593479707255,1.0,1.0,2.0,1.0,2.1093734294171704,8.969617686606323,8.244506304064835,1.693404195011338,37.25,21.5,35.82165670166021,44.75440767933978,45.426407679339775,45.426407679339775,45.426407679339775,9.665781456092391,10.360573363039524,5.261891554738487,14.76446326439343,7.986058630865681,0.3327524429527367,7.006688150272146,2.0,2.0,8.780445156222234
4.0,7.453125,3.3902439024390243,30.175,21.341463414634145,21.375,117.19608400000004,79.36411781707316,79.58123815625001,254.3678936122685,213.1694595314036,186.20712634320657,1.5422260641818375,1.3824740263970676,1.4346895650931826,1.2504446417756403,0.6598470046891447,1038.4031292657398,0.0,236.60601579878488,0.0,0.7837837837837839,0.7567545065671782,0.7065410136372886,0.7120815018611428,0.0,0.0,2.0,1.0,0.0,0.0,8.14676324850928,1.6098582766439908,37.25,20.5,38.00552967130029,46.696854946880414,47.350692784718255,47.350692784718255,47.350692784718255,9.665781456092391,5.098681808301038,0.0,14.76446326439343,8.269266813681062,0.3307706725472424,7.006688150272146,2.0,2.0,9.08340148281082
5.0,1.99009900990099,2.8446601941747574,23.73809523809524,15.048543689320388,10.326732673267326,89.71093035714281,54.326513135922326,34.227764287128714,219.6816912203585,179.9849694915096,115.718667879494,1.5842618603191487,1.2530677744278675,1.3576529427774175,0.9341075227664656,0.7343441243822203,698.0918659440513,2.0,224.0341562468388,2.0,0.6341463414634146,0.5957425205756512,0.632614194297856,0.6799922155688624,2.0,2.0,2.0,1.0,4.645368008314437,18.80673453640716,8.0512855095742,1.723851095993953,29.25,16.0,29.75528399920843,30.93450914642528,32.327459238827366,33.03026232668543,33.61616476570982,9.665781456092391,15.62246491777801,10.523783109476971,14.76446326439343,9.590978343689311,0.4359535610767869,6.163709462988655,1.0,1.0,7.150342575804891
2.0,3.831460674157303,3.190909090909091,26.638297872340427,18.563636363636363,16.0561797752809,102.14575031914902,67.51293147272726,57.37377221348316,235.95538384191207,206.6361982294399,173.7671251397272,1.4261851424183145,1.3370828831754449,1.4691014612771816,1.2782029672217414,0.5020237040081121,1004.244959366132,0.0,226.6027963925412,0.0,0.6969696969696971,0.6629793901045253,0.6648084950872453,0.691484403919434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,18.0,33.97722215277852,40.91947486246418,43.06133849882782,43.29042940791874,43.29042940791874,0.0,0.0,0.0,4.899909730850478,4.242096416148145,0.1631575544672363,6.918386071338163,0.0,0.0,7.957424024000011
2.0,2.976470588235294,3.205607476635514,25.565217391304348,18.35514018691589,13.811764705882354,97.75909565217398,66.82325933644859,48.18889890588234,241.22726132243605,209.28894887977063,175.53405356266944,1.4613498608113114,1.3787190620135132,1.505039751369065,1.3654551074439414,0.6159516546999597,992.8200524538984,1.0,231.67142206834023,1.0,0.6744186046511629,0.6396984934352812,0.6702785017443044,0.7084845286171844,1.0,1.0,0.0,0.0,2.1441276105381446,9.032718101328726,0.0,0.0,34.75,19.0,31.97493521594401,39.07863566306424,41.27031008166888,41.50472868632005,41.50472868632005,0.0,5.261891554738487,5.261891554738487,4.899909730850478,3.9590466987303294,0.1583618679492131,6.918386071338163,0.0,0.0,7.677600646883732
0.0,1.5238095238095235,2.4761904761904763,23.4,12.41125541125541,10.242857142857142,88.20097685000003,42.984781891774894,33.90966900000001,222.9968960445472,150.27519548464358,126.06875745554171,1.561901462586382,1.3843527173826284,1.2292975134804198,1.081672039068171,0.8615010047820392,916.8323366476264,0.0,203.7486473990511,0.0,0.625,0.5836272107710788,0.6286114681166586,0.6942280153977757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,8.0,32.74737046154782,38.803280318144274,40.14279686461178,40.28679686461179,40.28679686461179,0.0,0.0,0.0,0.0,0.0,0.0,6.3473892096560105,0.0,0.0,7.0032321631428704
1.0,2.5384615384615383,2.833333333333333,25.8,16.041666666666668,12.615384615384617,99.00146823333328,57.78247649999997,42.7427039230769,255.513559470222,190.35169107899543,165.23881572744028,1.5947507938400822,1.377734361208167,1.4041089711591874,1.3240292530536923,0.8733072037739416,599.3287017333116,0.0,168.10941050397255,0.0,0.6904761904761906,0.6579058482105687,0.6947434139745862,0.7332489948674082,0.0,0.0,1.0,0.0,0.0,0.0,3.964273746535652,0.0,24.75,14.5,26.74353583230792,36.35085165605376,37.84423366784083,37.91623366784084,37.91623366784084,0.0,0.0,0.0,4.9839785209472085,2.0011495920044835,0.1177146818826166,6.088974011258034,0.0,0.0,7.895859427571429
1.0,2.5384615384615383,2.833333333333333,25.8,16.041666666666668,12.615384615384617,99.00146823333328,57.78247649999997,42.7427039230769,255.513559470222,190.35169107899543,165.23881572744028,1.5947507938400822,1.377734361208167,1.4041089711591874,1.3240292530536923,0.8733072037739416,599.3287017333116,0.0,152.38569576243484,0.0,0.6904761904761906,0.6579058482105687,0.6947434139745862,0.7332489948674082,0.0,0.0,1.0,0.0,0.0,0.0,3.964273746535652,0.0,24.75,14.5,26.74353583230792,36.35085165605376,37.84423366784083,37.91623366784084,37.91623366784084,0.0,0.0,0.0,4.9839785209472085,2.0011495920044835,0.1177146818826166,6.088974011258034,0.0,0.0,7.895859427571429
1.0,3.323529411764706,2.712121212121212,25.94117647058824,16.03030303030303,15.264705882352942,99.37018238235294,57.41959577272727,53.81010758823529,245.51421352318016,185.6185215911744,178.19263642988625,1.6206935379605452,1.4253346307991857,1.3770407247778638,1.3326156990072058,0.9108093381952302,659.704080288232,0.0,155.08591406805598,0.0,0.6874999999999999,0.6537887145116976,0.6784200781090984,0.7128051833832336,0.0,0.0,1.0,0.0,0.0,0.0,3.9716534356830175,0.0,26.75,15.0,30.81870546327489,38.56194438104555,39.050502293681845,39.050502293681845,39.050502293681845,0.0,0.0,0.0,4.9839785209472085,2.0012896291209072,0.1053310331116267,6.2422232654551655,0.0,0.0,7.8467071455
1.0,3.323529411764706,2.712121212121212,25.94117647058824,16.03030303030303,15.264705882352942,99.37018238235294,57.41959577272727,53.81010758823529,245.51421352318016,185.6185215911744,178.19263642988625,1.6206935379605452,1.4253346307991857,1.3770407247778638,1.3326156990072058,0.9108093381952302,659.704080288232,0.0,139.67771109913704,0.0,0.6874999999999999,0.6537887145116976,0.6784200781090984,0.7128051833832336,0.0,0.0,1.0,0.0,0.0,0.0,3.9716534356830175,0.0,26.75,15.0,30.81870546327489,38.56194438104555,39.050502293681845,39.050502293681845,39.050502293681845,0.0,0.0,0.0,4.9839785209472085,2.0012896291209072,0.1053310331116267,6.2422232654551655,0.0,0.0,7.8467071455
1.0,3.294117647058824,2.761904761904762,25.94117647058824,15.682539682539682,14.588235294117649,99.37018238235292,56.242361460317454,50.36757508823528,245.51421352318016,181.7685603217353,170.60880115976053,1.6186383772204092,1.395599465909157,1.3344352342386825,1.2859921516881176,0.92997401399891,659.704080288232,0.0,162.30062486152468,0.0,0.6874999999999999,0.6537887145116976,0.6784200781090984,0.7128051833832336,0.0,0.0,1.0,0.0,0.0,0.0,3.970419292908472,0.0,26.75,15.0,30.81870546327489,38.56194438104555,39.050502293681845,39.050502293681845,39.050502293681845,0.0,0.0,0.0,4.9839785209472085,2.001260260559849,0.1053294873978868,6.262981509095281,0.0,0.0,7.8467071455
1.0,3.294117647058824,2.761904761904762,25.94117647058824,15.682539682539682,14.588235294117649,99.37018238235292,56.242361460317454,50.36757508823528,245.51421352318016,181.7685603217353,170.60880115976053,1.6186383772204092,1.395599465909157,1.3344352342386825,1.2859921516881176,0.92997401399891,659.704080288232,0.0,148.1523040373453,0.0,0.6874999999999999,0.6537887145116976,0.6784200781090984,0.7128051833832336,0.0,0.0,1.0,0.0,0.0,0.0,3.970419292908472,0.0,26.75,15.0,30.81870546327489,38.56194438104555,39.050502293681845,39.050502293681845,39.050502293681845,0.0,0.0,0.0,4.9839785209472085,2.001260260559849,0.1053294873978868,6.262981509095281,0.0,0.0,7.8467071455
1.0,3.607142857142857,2.7962962962962963,26.580645161290324,16.59259259259259,15.642857142857142,102.13638516129028,60.14698455555556,54.49500485714284,254.1644980045025,184.21559578583071,178.6974280519343,1.5916576062761272,1.3655806221998752,1.342520167506278,1.3315625264892146,0.9136783969186204,644.7981069822507,0.0,174.1026956391118,0.0,0.7126436781609197,0.6811514732185151,0.695434989507078,0.7245245302498454,0.0,0.0,1.0,0.0,0.0,0.0,3.9383889728731,0.0,26.0,15.0,30.76051542637954,39.13603454267641,39.67513292903371,39.67513292903371,39.67513292903371,0.0,0.0,0.0,4.9839785209472085,2.0011373944553505,0.1111742996919639,6.172743894323493,0.0,0.0,8.175137192827586
1.0,2.5384615384615383,2.557377049180328,24.5625,13.42622950819672,12.615384615384617,93.57056946874994,46.99044,42.7427039230769,240.5515718009359,165.55359854919826,165.23881572744028,1.4710661397211091,1.2861045994230955,1.2701581345038524,1.3240292530536923,0.9964264443120904,547.8580948683214,0.0,161.5073277312463,0.0,0.6555555555555557,0.6196403296977768,0.6664881131691428,0.7109842115768465,0.0,0.0,1.0,0.0,0.0,0.0,3.993533005794911,0.0,23.75,13.5,27.51198575197629,34.12813815100434,36.1835332578164,36.385133257816406,36.385133257816406,0.0,0.0,0.0,4.9839785209472085,2.0011495920044835,0.1177146818826166,5.630427424114057,0.0,0.0,7.436657134533333
1.0,3.054054054054054,2.5443037974683542,24.83333333333333,14.10126582278481,14.108108108108109,94.52223269444444,49.33749641772152,49.529509459459454,232.9006565177537,167.89418545470082,166.26488842997088,1.5009461959075896,1.3372891354378194,1.279205803868152,1.260615472453838,1.0218828037380336,607.4009276194483,0.0,136.2689817917313,0.0,0.6568627450980393,0.6202672060415207,0.6544491265669712,0.6943623635082777,0.0,0.0,1.0,0.0,0.0,0.0,4.000912694942277,0.0,25.75,14.0,31.0932746200898,36.47288179268056,37.52360289851092,37.64219113380504,37.64219113380504,0.0,0.0,0.0,4.9839785209472085,2.0012896291209072,0.1053310331116267,5.832798479912372,0.0,0.0,7.444419962352941
1.0,2.9473684210526314,2.5657894736842106,24.83333333333333,13.644736842105264,13.289473684210526,94.52223269444444,47.84377289473685,45.4645482368421,232.9006565177537,163.3329952628769,158.1233444498728,1.499207213742859,1.3122112855305663,1.2388399387648816,1.2150293732090265,1.0398105722246658,607.4009276194483,0.0,140.25566336077878,0.0,0.6568627450980393,0.6202672060415207,0.6544491265669712,0.6943623635082777,0.0,0.0,1.0,0.0,0.0,0.0,3.99967855216773,0.0,25.75,14.0,31.0932746200898,36.47288179268056,37.52360289851092,37.64219113380504,37.64219113380504,0.0,0.0,0.0,4.9839785209472085,2.001260260559849,0.1053294873978868,5.861765088950033,0.0,0.0,7.444419962352941
1.0,3.607142857142857,2.567164179104477,25.33333333333333,14.208955223880595,15.642857142857142,96.68006412121206,50.08815017910448,54.49500485714284,239.7721913223366,163.58896116923447,178.69742805193434,1.4717661196105594,1.2807627780024415,1.233860592769911,1.3315625264892144,0.9552085700373316,592.6975261916774,0.0,155.42404235792833,0.0,0.6774193548387099,0.6426206085282038,0.6680465322416496,0.7035408344601124,0.0,0.0,1.0,0.0,0.0,0.0,3.967648232132359,0.0,25.0,14.0,31.174572977573483,36.82651130236377,37.97891509585513,38.10897961198416,38.10897961198416,0.0,0.0,0.0,4.9839785209472085,2.0011373944553505,0.1111742996919639,5.738385169362539,0.0,0.0,7.712729956645161
1.0,3.5172413793103448,2.59375,25.33333333333333,14.53125,14.482758620689657,96.68006412121206,51.28098028124999,51.22632137931031,239.7721913223366,169.3308130073866,167.2103132950494,1.469957578159239,1.2668012551783765,1.262238269873219,1.271693864796345,0.9793604934263918,592.6975261916774,0.0,175.99278741568696,0.0,0.6774193548387099,0.6426206085282038,0.6680465322416496,0.7035408344601124,0.0,0.0,1.0,0.0,0.0,0.0,3.972072950698492,0.0,25.0,14.0,31.174572977573483,36.82651130236377,37.97891509585513,38.10897961198416,38.10897961198416,0.0,0.0,0.0,4.9839785209472085,2.0011629559282564,0.111175719773792,5.724707837462,0.0,0.0,7.712729956645161
1.0,2.5384615384615383,2.378787878787879,22.727272727272727,10.590909090909092,12.615384615384617,85.64570939393933,35.369358681818184,42.7427039230769,227.8168989008252,149.0804306055989,165.23881572744028,1.426836929529987,1.213841614029333,1.2250273895777424,1.3240292530536923,0.9389822643844092,450.80344170024114,0.0,126.74235034895187,0.0,0.6021505376344088,0.5620976470493444,0.6394087772401066,0.6983174618504929,0.0,0.0,1.0,0.0,0.0,0.0,4.059434366339128,0.0,21.5,12.0,22.334294926113216,28.271903032138106,31.263348419004146,32.34747271591902,33.18740819978999,0.0,0.0,0.0,4.9839785209472085,2.001413121817436,0.1250883201135897,5.386356860677402,0.0,0.0,6.745820950967742
1.0,3.054054054054054,2.4047619047619047,23.18918918918919,11.333333333333334,14.108108108108109,87.4283936216216,37.57147496428571,49.529509459459454,221.8399723857465,154.42454982666644,166.26488842997088,1.457581392584217,1.2684673980200991,1.2440630257295475,1.260615472453838,0.8539713011382045,536.0481534830514,0.0,116.26382223183926,0.0,0.6095238095238096,0.5692829192288021,0.630808542932744,0.6836181522668949,0.0,0.0,1.0,0.0,0.0,0.0,4.066814055486494,0.0,23.5,12.5,26.302020634494315,32.522557195885,34.48865637836265,34.76253789848727,34.76253789848727,0.0,0.0,0.0,4.9839785209472085,2.001576894726389,0.1111987163736882,5.590287108792099,0.0,0.0,6.8323146904
1.0,2.731707317073171,2.419753086419753,23.18918918918919,11.320987654320987,11.878048780487806,87.4283936216216,38.322068802469126,41.10654246341464,221.8399723857465,150.04748825243306,145.10118692205728,1.4559471683812166,1.2455941942585382,1.203999961154654,1.1520607232448048,0.9125241857099168,536.0481534830514,0.0,119.09074087085123,0.0,0.6095238095238096,0.5692829192288021,0.630808542932744,0.6836181522668949,0.0,0.0,1.0,0.0,0.0,0.0,4.065579912711947,0.0,23.5,12.5,26.302020634494315,31.83621433874215,34.48865637836265,34.76253789848727,34.76253789848727,0.0,0.0,0.0,4.9839785209472085,2.001546687063586,0.1111970381701992,5.609357319768431,0.0,0.0,6.8323146904
1.0,3.607142857142857,2.388888888888889,23.529411764705884,10.97222222222222,15.642857142857142,88.89683244117646,36.30899641666666,54.49500485714286,227.4598325903106,148.17336017857397,178.69742805193442,1.428598890931125,1.212403163349153,1.1960096579344723,1.3315625264892144,0.8100773508123389,521.6999584541679,0.0,143.3957213537319,0.0,0.625,0.5861580009990842,0.6417647249643803,0.6915025261976049,0.0,0.0,1.0,0.0,0.0,0.0,4.033549592676577,0.0,22.75,12.5,26.03663462576536,32.562739856528765,34.7131608373637,35.01271874999999,35.01271874999999,0.0,0.0,0.0,4.9839785209472085,2.001407396335872,0.1177298468432865,5.480899306106124,0.0,0.0,7.034855128125
1.0,3.5172413793103448,2.4347826086956523,23.529411764705884,11.73913043478261,14.482758620689657,88.89683244117646,39.85425465217391,51.226321379310335,227.45983259031053,153.30015856436486,167.2103132950494,1.4269033833205125,1.1997556662026472,1.2196436344823478,1.2716938647963447,0.8570718523811003,521.6999584541679,0.0,139.43864130626133,0.0,0.625,0.5861580009990842,0.6417647249643803,0.6915025261976049,0.0,0.0,1.0,0.0,0.0,0.0,4.03797431124271,0.0,22.75,12.5,26.03663462576536,31.812052356528767,34.7131608373637,35.01271874999999,35.01271874999999,0.0,0.0,0.0,4.9839785209472085,2.001433688136575,0.1177313934197985,5.486740065133858,0.0,0.0,7.034855128125
1.0,2.696969696969697,2.2976190476190474,22.166666666666668,9.785714285714286,12.484848484848484,83.18851963888886,32.34285841666666,43.03132799999999,222.00024283931683,140.1101456897642,161.41738556262294,1.4145237007048874,1.2202488383797263,1.1693563574496664,1.276800378448243,0.8826190132812397,489.8881822940177,0.0,127.02806197660846,0.0,0.5882352941176471,0.5468492117519724,0.6283382323008585,0.6895998767171541,0.0,0.0,1.0,0.0,0.0,0.0,4.074418222153161,0.0,22.0,12.0,23.019639396416416,29.61045317166063,31.5280915954466,32.35320924250543,33.1190327719172,0.0,0.0,0.0,4.9839785209472085,2.001519014548906,0.1177364126205239,5.320720775544274,0.0,0.0,6.56282645717647
1.0,3.2142857142857144,2.323529411764706,22.65,10.607843137254902,13.452380952380953,85.08322152499997,34.838600578431375,47.3332233095238,217.10745852927155,146.59348911377626,161.74311218742565,1.442325366424319,1.2669809726621617,1.1957409368242549,1.2446777174604524,0.806680610865297,550.4434524532022,0.0,117.71322820512673,0.0,0.5964912280701755,0.5550723240538277,0.6215822843797871,0.6769786794831392,0.0,0.0,1.0,0.0,0.0,0.0,4.08056376852598,0.0,24.0,12.5,26.64996036418874,33.45707627601554,34.54334919187328,34.64945445503117,34.64945445503117,0.0,0.0,0.0,4.9839785209472085,2.0016290148865834,0.1053488955203465,5.531163693323632,0.0,0.0,6.6617543217894735
1.0,2.42,2.3535353535353534,22.65,10.505050505050503,10.8,85.08322152499997,35.217272797979795,36.70395643999999,217.10745852927155,142.26050875169437,137.44189364127,1.4408823812237976,1.2471575294021429,1.160587102698667,1.10237900878564,0.8593447336471765,550.4434524532023,0.0,121.97942179567087,0.0,0.5964912280701755,0.5550723240538277,0.6215822843797871,0.6769786794831392,0.0,0.0,1.0,0.0,0.0,0.0,4.079617980630891,0.0,24.0,12.5,26.64996036418874,32.8249183812787,34.54334919187328,34.64945445503117,34.64945445503117,0.0,0.0,0.0,4.9839785209472085,2.001612652402565,0.1053480343369771,5.548467923348773,0.0,0.0,6.6617543217894735
1.0,2.547169811320755,2.363636363636364,22.65,10.505050505050503,11.339622641509434,85.08322152499997,35.217272797979795,38.76655099999999,217.10745852927155,142.26050875169437,142.5169105718878,1.4408823812237976,1.2471575294021429,1.1605871026986667,1.1417332662723203,0.8593447336471763,550.4434524532022,0.0,123.42542658930611,0.0,0.5964912280701755,0.5550723240538277,0.6215822843797871,0.6769786794831392,0.0,0.0,1.0,0.0,0.0,0.0,4.08056376852598,0.0,24.0,12.5,26.64996036418874,32.8249183812787,34.54334919187328,34.64945445503117,34.64945445503117,0.0,0.0,0.0,4.9839785209472085,2.0016176870130327,0.1053482993164754,5.53079224529113,0.0,0.0,6.6617543217894735
1.0,3.4722222222222223,2.2777777777777777,22.91891891891892,10.22222222222222,14.0,86.24244864864863,33.464234488888884,49.84130116666666,221.8399723857465,140.54839596691693,163.32398889470952,1.4163432981745714,1.2187549272159193,1.1508552974008222,1.2385770552358333,0.7699999145394103,536.0481534830514,0.0,136.64277600777865,0.0,0.6095238095238096,0.5692829192288021,0.630808542932744,0.6836181522668949,0.0,0.0,1.0,0.0,0.0,0.0,4.052958167056742,0.0,23.25,12.5,26.437091365448023,33.54729663561833,34.726678658549574,34.84187865854957,34.84187865854957,0.0,0.0,0.0,4.9839785209472085,2.001518370103885,0.1111954650057714,5.414710547915366,0.0,0.0,6.8323146904
1.0,3.2857142857142856,2.367816091954023,22.91891891891892,10.724137931034482,13.571428571428571,86.24244864864863,36.00420695402298,46.95530665714284,221.8399723857465,143.76614665415906,164.6413354989252,1.4148527420333736,1.207895965019424,1.1670061734818735,1.2599621587412286,0.8135848153623958,536.0481534830514,0.0,142.99733421941883,0.0,0.6095238095238096,0.5692829192288021,0.630808542932744,0.6836181522668949,0.0,0.0,1.0,0.0,0.0,0.0,4.056339709756466,0.0,23.25,12.5,26.437091365448023,32.86095377847546,34.726678658549574,34.84187865854957,34.84187865854957,0.0,0.0,0.0,4.9839785209472085,2.001532611495932,0.1111962561942184,5.4275622414181885,0.0,0.0,6.8323146904
1.0,3.289473684210526,2.367816091954023,22.91891891891892,10.724137931034482,13.31578947368421,86.24244864864863,36.00420695402298,47.27155184210525,221.8399723857465,143.76614665415903,156.3639760281948,1.4148527420333736,1.207895965019424,1.1670061734818735,1.1967894683733684,0.8135848153623957,536.0481534830514,0.0,143.28461172698184,0.0,0.6095238095238096,0.5692829192288021,0.630808542932744,0.6836181522668949,0.0,0.0,1.0,0.0,0.0,0.0,4.052958167056742,0.0,23.25,12.5,26.437091365448023,32.86095377847546,34.726678658549574,34.84187865854957,34.84187865854957,0.0,0.0,0.0,4.9839785209472085,2.001528229529149,0.1111960127516193,5.397455437891128,0.0,0.0,6.8323146904
3.0,4.25,2.4782608695652173,24.9375,12.18840579710145,14.8,95.07044309374994,41.64269217391303,53.42287870000001,235.4422607252586,156.5655457742827,158.99649213184097,1.4463476697130002,1.3127023065555186,1.2379744704700433,1.1870843944547,0.4605611434621494,559.8984127435676,1.0,147.06045948895655,1.0,0.6555555555555558,0.6196514306330306,0.6598590474251983,0.7055550698602798,1.0,1.0,1.0,1.0,2.1521014424288234,8.798338661081717,4.223887314184934,2.254842214663644,24.0,13.0,31.335102525415813,35.91538750989581,36.31858750989582,36.31858750989582,36.31858750989582,4.9839785209472085,5.261891554738487,5.261891554738487,9.551078168738565,6.018883985145523,0.3540519991262072,5.934563453099623,1.0,1.0,7.437031580533333
3.0,4.25,2.4782608695652173,24.9375,12.18840579710145,14.8,95.07044309374994,41.64269217391303,53.42287870000001,235.4422607252586,156.5655457742827,158.99649213184097,1.4463476697130002,1.3127023065555186,1.2379744704700433,1.1870843944547,0.4605611434621494,559.8984127435676,1.0,146.66778498935997,1.0,0.6555555555555558,0.6196514306330306,0.6598590474251983,0.7055550698602798,1.0,1.0,1.0,1.0,2.1521014424288234,8.798338661081717,4.223887314184934,2.254842214663644,24.0,13.0,31.335102525415813,35.91538750989581,36.31858750989582,36.31858750989582,36.31858750989582,4.9839785209472085,5.261891554738487,5.261891554738487,9.551078168738565,6.018883985145523,0.3540519991262072,5.934563453099623,1.0,1.0,7.437031580533333
